"","Protein","Estimate","Std_Error","df","t_value","Pr_t","padj","significant","diffexpressed"
"1602","ENPP7",-0.371756232320414,0.240713284827377,85.5062550149675,-1.54439433032129,0.126185980501465,0.49928354947656,"Not-Significant","NO"
"1603","ENSA",-0.0137695060147987,0.227883994577048,79.9366504489725,-0.0604233133632523,0.951969303469689,0.989004533140572,"Not-Significant","NO"
"1604","ENTHD1",0.793264105557912,0.433697086140279,75.3630769220085,1.82907409551129,0.0713443794156774,0.389930531862553,"Not-Significant","NO"
"1605","ENTPD2",-0.00714831216818879,0.165871232798664,78.2190740966714,-0.0430955509739622,0.965735189464429,0.991837000207293,"Not-Significant","NO"
"1606","ENTPD3",-0.0477395569715856,0.115716160997716,70.820344912022,-0.412557386625779,0.68117720313677,0.893286342133319,"Not-Significant","NO"
"1607","ENTPD4",0.112370961478215,0.155115833084451,81.0041209048037,0.724432569156469,0.470887462424397,0.794416179398068,"Not-Significant","NO"
"1608","ENTPD5",-0.00512665485430744,0.0445212204064954,79.9951430948431,-0.115150815891819,0.908614137822268,0.977397585221606,"Not-Significant","NO"
"1609","ENTPD6",0.0174432279935222,0.0688141883524872,82.6630102297427,0.253483015801519,0.800524361982567,0.936035769098133,"Not-Significant","NO"
"1610","ENTR1",0.354725126135265,0.148746618892631,84.6969497467681,2.38476093625573,0.0193227449779501,0.223384108023941,"Not-Significant","NO"
"1611","ENY2",0.0841195425410519,0.177518963668519,80.2138725832484,0.473862289429135,0.636885384616942,0.872116507547314,"Not-Significant","NO"
"1612","EP400",0.0964727385441507,0.215883935036824,55.2591610598223,0.446873170658554,0.656713207813212,0.881496472002634,"Not-Significant","NO"
"1613","EP400P1",0.271762069218405,0.500032538800281,84.5743523012628,0.543488769491759,0.588223046148725,0.846619314994823,"Not-Significant","NO"
"1614","EPAS1",0.310815748316914,0.233536128478925,73.1306382333514,1.33091076888758,0.187353042890297,0.581597873342816,"Not-Significant","NO"
"1615","EPB41L2",0.0370276929915562,0.0762485597800293,74.9364060908568,0.485618260835063,0.628654732171066,0.866444529407468,"Not-Significant","NO"
"1616","EPB41L3",0.145716475193845,0.199736876104795,80.4131758497626,0.729542175864375,0.467789861272778,0.793326083554154,"Not-Significant","NO"
"1617","EPB41L4A",0.0203191844999316,0.279222396923544,82.3234207076557,0.0727706112539937,0.942165173839172,0.986965738328278,"Not-Significant","NO"
"1618","EPB41L5",-0.164645274455837,0.417470132391608,71.6676043571418,-0.394388153022146,0.694465655955359,0.901466847764959,"Not-Significant","NO"
"1619","EPC1",-0.0465802932208074,0.167633312482958,73.2009190589794,-0.277870147233074,0.781895364596335,0.929107769133166,"Not-Significant","NO"
"1620","EPC2",-0.071857523037435,0.200824617664579,86.4896371509215,-0.357812323374881,0.7213555067269,0.911325061644719,"Not-Significant","NO"
"1621","EPCAM",0.228201706668873,0.267441078117025,85.230734088772,0.853278442771675,0.395896591007021,0.744194940161267,"Not-Significant","NO"
"1622","EPDR1",0.34801323455961,0.1380359962745,74.2993959846979,2.52117740265045,0.0138403482630849,0.191953311774408,"Not-Significant","NO"
"1623","EPG5",0.251270163017862,0.209629599583785,88.831985008582,1.1986387586331,0.233856345316716,0.6241875268232,"Not-Significant","NO"
"1624","EPGN",-0.145672032681835,0.19713267848713,88.4799141203376,-0.738954260652149,0.461890587188978,0.792091519767296,"Not-Significant","NO"
"1625","EPHA1",-0.245688543256125,0.0700700092518041,84.6656735899397,-3.50632953926432,0.000729373365679868,0.0319357032344788,"Significant","DOWN"
"1626","EPHA10",0.288989860836019,0.231091304700632,80.830332126372,1.25054407049366,0.214708886750777,0.6100433638697,"Not-Significant","NO"
"1627","EPHA2",-0.0522339653374042,0.0770214610756029,82.5041322996656,-0.678174168705165,0.499558944391265,0.809960115518522,"Not-Significant","NO"
"1628","EPHA3",0.108207671868191,0.113661604922272,79.7878365622868,0.952016047478732,0.343963982777499,0.708610022446441,"Not-Significant","NO"
"1629","EPHA4",-0.0479893334774791,0.066178054331723,73.8037685137139,-0.725154795831992,0.47065006438854,0.794416179398068,"Not-Significant","NO"
"1630","EPHB4",0.0247308112877286,0.0586938770979856,80.6249351331674,0.421352490421481,0.674618923156212,0.889529879263716,"Not-Significant","NO"
"1631","EPHB6",-0.0747288818229235,0.0581058591748507,75.8695720858812,-1.28608169441314,0.202325666785695,0.600114512107889,"Not-Significant","NO"
"1632","EPHX2",0.522801425290509,0.229464215277085,81.3660051355355,2.27835710530817,0.0253270713188386,0.255311017780768,"Not-Significant","NO"
"1633","EPN1",0.526290333231941,0.237498883456178,78.5676454744955,2.21596971561784,0.0295872921921576,0.274726767019224,"Not-Significant","NO"
"1634","EPN3",0.2784779150377,0.23195404016267,84.5601842596966,1.20057367762339,0.233269056579983,0.624171445333712,"Not-Significant","NO"
"1635","EPO",-0.358286205937524,0.183778039647993,79.0878005371066,-1.9495594066831,0.0547732689675042,0.350139580586658,"Not-Significant","NO"
"1636","EPPK1",-0.0671754593143493,0.16510164699607,81.4343666000323,-0.406873344612657,0.685168445255206,0.895859433110089,"Not-Significant","NO"
"1637","EPS8L2",-0.187246795242896,0.0804150381827517,83.2338563605163,-2.32850471098898,0.0223110991740682,0.239279764016626,"Not-Significant","NO"
"1638","ERBB2",-0.019887482427798,0.0571354492801995,78.920114458153,-0.348076066231094,0.728709794442722,0.911562467576505,"Not-Significant","NO"
"1639","ERBB3",-0.126957938815829,0.0528806572011686,68.7489415862935,-2.40083889904878,0.0190680268911869,0.223384108023941,"Not-Significant","NO"
"1640","ERBB4",-0.117442030089038,0.0726638976024673,77.5587154543279,-1.61623631492415,0.110103902174523,0.471950221456815,"Not-Significant","NO"
"1641","ERBIN",0.175419143680123,0.229232322360236,82.9839495702736,0.765246113087201,0.446295957039538,0.779094382952469,"Not-Significant","NO"
"1642","ERC2",0.154115705799858,0.288584738188286,74.6331319362077,0.534039695818236,0.594901236059119,0.849569671098008,"Not-Significant","NO"
"1643","ERCC1",0.0897173490897041,0.0924244547528917,244.999999993928,0.970710071588462,0.332650017137958,0.701067594779713,"Not-Significant","NO"
"1644","ERCC4",0.619040395065353,0.367423258431318,82.5306896984263,1.68481548421374,0.0958023288924554,0.44797946908405,"Not-Significant","NO"
"1645","ERCC6L",-0.123019403306832,0.392541428365852,72.3642763745034,-0.31339215282056,0.754884278690166,0.920836704364446,"Not-Significant","NO"
"1646","EREG",0.281517375183612,0.224645724356108,81.3216116330434,1.25316151015343,0.213738142532769,0.609792503574911,"Not-Significant","NO"
"1647","ERF",-0.113394400753952,0.166897920038755,75.7850779726332,-0.679423690406809,0.498939395039288,0.809637563319796,"Not-Significant","NO"
"1648","ERG",-0.38549793441728,0.241837126775959,69.3340639064203,-1.59403950731853,0.115476031163356,0.482105605282474,"Not-Significant","NO"
"1649","ERI1",-0.318532490572318,0.155836392664068,79.8953088353087,-2.04401863471628,0.0442462982273839,0.33063030748756,"Not-Significant","NO"
"1650","ERI2",0.114899714271215,0.259537958105466,86.0687774554152,0.442708708621819,0.659087074498611,0.88227925863555,"Not-Significant","NO"
"1651","ERICH1",0.121815737518208,0.26588544768036,81.1458146481938,0.458151202260048,0.648068391791536,0.877758992322124,"Not-Significant","NO"
"1652","ERICH3",0.441395047914889,0.388055313304511,76.6828430383889,1.13745394736683,0.258890254412043,0.643943928579814,"Not-Significant","NO"
"1653","ERICH4",0.0344996951442344,0.0999634660564363,64.6372736524274,0.345123038498454,0.731122448273285,0.912052444302299,"Not-Significant","NO"
"1654","ERICH6",0.151059472127379,0.139061335921136,240.463996794029,1.08627945450666,0.278443101838639,0.660336416088232,"Not-Significant","NO"
"1655","ERN1",-0.0496813633751072,0.0851623039702373,73.4118275767486,-0.583372701993478,0.561430428230915,0.834584289777606,"Not-Significant","NO"
"1656","ERP27",0.0874698090330761,0.143808803779467,88.7840150753314,0.608236816761318,0.544583310132699,0.82615838437801,"Not-Significant","NO"
"1657","ERP29",0.288765210103777,0.238278548748215,85.1379971121235,1.21188084962239,0.228910630595405,0.621003328745936,"Not-Significant","NO"
"1658","ERP44",0.0426563335083558,0.0696040677391783,80.3883781549688,0.612842537711998,0.541710368015704,0.824913470608599,"Not-Significant","NO"
"1659","ERRFI1",0.584044790870855,0.387715355926604,84.8084537006438,1.50637518463782,0.135686706679182,0.510922652442293,"Not-Significant","NO"
"1660","ERVK-19",-0.00435778935737329,0.248766474874863,85.6279119365737,-0.0175175909839354,0.986064452640808,0.99942318992787,"Not-Significant","NO"
"1661","ERVV-1",-0.215406944955089,0.202121479995046,71.3260140576733,-1.06573009934604,0.290139991649479,0.668912826701018,"Not-Significant","NO"
"1662","ESAM",-0.0143275050169874,0.0590154882016489,71.2313381171794,-0.242775336671486,0.80887715528411,0.937917586970705,"Not-Significant","NO"
"1663","ESM1",-0.0533146792354982,0.0856939469157178,81.5950653505817,-0.622152219081875,0.535576476325977,0.823186731255343,"Not-Significant","NO"
"1664","ESPL1",0.103962778703643,0.277513319782116,87.889838533046,0.374622662383441,0.708843509076322,0.907333392386169,"Not-Significant","NO"
"1665","ESR1",-0.152548220880425,0.222642094371579,67.8481716822375,-0.685172412301464,0.495569407431852,0.806118121146439,"Not-Significant","NO"
"1666","ESYT1",0.473393266838644,0.240100815380893,81.167835615068,1.97164372843824,0.052057125325168,0.345038912316232,"Not-Significant","NO"
"1667","ESYT2",0.24182546101591,0.222492091882613,84.0838875913304,1.08689463508437,0.280189330511719,0.661753307729086,"Not-Significant","NO"
"1668","ETNK2",0.143899051871897,0.198243330246799,81.7474112852164,0.725870836071772,0.469991046321454,0.794416179398068,"Not-Significant","NO"
"1669","ETV4",-0.117547229536518,0.092446067408184,59.6271547118072,-1.27152222730582,0.208480373322389,0.605551978307613,"Not-Significant","NO"
"1670","EVA1C",0.0239515317063765,0.0965897799556191,77.5147378345908,0.247971697599702,0.804812022915732,0.937325587471433,"Not-Significant","NO"
"1671","EVI2B",-0.433758184900948,0.198727443390761,82.5054521869311,-2.18267883640028,0.0319018188575068,0.284494166943211,"Not-Significant","NO"
"1672","EVI5",0.320409113650024,0.17505331305424,83.1243116088087,1.8303516115159,0.0707814522174045,0.388521280875256,"Not-Significant","NO"
"1673","EVI5L",0.7113620313381,0.268993715064526,88.2708553492123,2.644530304983,0.0096817129600054,0.157342684853094,"Not-Significant","NO"
"1674","EVL",-0.400555931032405,0.177263689813421,81.7829134425947,-2.25966147638025,0.0265018310764036,0.258733716779595,"Not-Significant","NO"
"1675","EVPL",0.262674205039254,0.266061148633342,70.5149706809049,0.987270055731603,0.326885854648554,0.697198574045104,"Not-Significant","NO"
"1676","EVPLL",-0.076290370959315,0.218875994488911,83.2444026317589,-0.34855522250148,0.72830325027684,0.911562467576505,"Not-Significant","NO"
"1677","EVX2",0.929659059455803,0.387680697731272,84.4425693621954,2.39800192502804,0.0186886905236343,0.222907309045849,"Not-Significant","NO"
"1678","EXO5",0.510124368091758,0.238364662228293,87.097885975797,2.1401006479861,0.0351426368459156,0.295689864937539,"Not-Significant","NO"
"1679","EXOC7",0.498745019406963,0.182918935342204,85.4146950032364,2.72659043457647,0.00776418454798256,0.142828644913929,"Not-Significant","NO"
"1680","EXOSC10",0.0362294294421219,0.184013436691488,83.1831092938708,0.196884695452231,0.844398029136339,0.955697662543116,"Not-Significant","NO"
"1681","EXOSC3",0.240780231629372,0.238374558628637,82.2393500957888,1.01009198722622,0.315413925222092,0.692525062505861,"Not-Significant","NO"
"1682","EXOSC4",0.0579180152671296,0.074178964637295,76.6546030268837,0.780787593225724,0.437332042558406,0.775854744467048,"Not-Significant","NO"
"1683","EXOSC5",0.102872029652123,0.326338207850343,85.487344714463,0.315231337236797,0.753354221488413,0.920787835171371,"Not-Significant","NO"
"1684","EXPH5",-0.217822726820657,0.335951905716036,79.7593727354376,-0.648374731961699,0.51860495451355,0.818179683535367,"Not-Significant","NO"
"1685","EXTL1",-0.330527502716492,0.150340361203385,87.4539572633366,-2.19852806040118,0.030551674872498,0.275745781046839,"Not-Significant","NO"
"1686","EXTL3",-0.0910533356954735,0.352446883512843,85.4890901323883,-0.258346264231204,0.796760640958147,0.93529629878461,"Not-Significant","NO"
"1687","EZR",-0.377640631403869,0.10981636379267,80.7810564513341,-3.43883751347697,0.000926550711078221,0.038350513025722,"Significant","DOWN"
"1688","F10",-0.0839961905460827,0.050857791089521,75.8062156581261,-1.65158943687174,0.102755103030011,0.462067683144711,"Not-Significant","NO"
"1689","F11",-0.029979869886946,0.0602374058456731,78.8110094307143,-0.497695235477997,0.620084726332861,0.861654962881969,"Not-Significant","NO"
"1690","F11R",0.100452968003166,0.129690584569041,81.908359754066,0.774558680084359,0.44083066629988,0.77643645946036,"Not-Significant","NO"
"1691","F12",-0.185009162121237,0.123199832960687,86.0739806052574,-1.50169978055306,0.13683444895072,0.512806115913888,"Not-Significant","NO"
"1692","F13B",-0.194341123240953,0.0727380510037206,78.4151832671205,-2.67179448114457,0.00917254499534168,0.155548152637379,"Not-Significant","NO"
"1693","F2",0.072154864664588,0.131540900106965,245.000000000356,0.548535585554866,0.583823700010354,0.844991154628666,"Not-Significant","NO"
"1694","F231L",0.246383605000248,0.401482925364231,78.5654543667957,0.613683893970647,0.541197029860892,0.824636716768193,"Not-Significant","NO"
"1695","F2R",0.150098475179269,0.123460379695441,79.9480026653863,1.21576230001512,0.227653235530134,0.621003328745936,"Not-Significant","NO"
"1696","F3",0.00518369849570422,0.0781401060443364,81.5042588535753,0.0663385137046398,0.947270778162217,0.987592040729154,"Not-Significant","NO"
"1697","F7",-0.0125691922058069,0.0884917382434668,76.4927552108284,-0.142038030389067,0.887423411083743,0.970106941364703,"Not-Significant","NO"
"1698","F9",0.00918758125250459,0.0484672470681497,77.2196138334637,0.189562680124703,0.850149228909066,0.958429222933553,"Not-Significant","NO"
"1699","FAAP20",0.0229135837017149,0.143869238261537,81.249426317053,0.159266734005089,0.873853972206651,0.96552207398349,"Not-Significant","NO"
"1700","FABP1",-0.554591852044784,0.232242740969047,86.7158476828906,-2.38798358015719,0.0191122094773981,0.223384108023941,"Not-Significant","NO"
"1701","FABP2",-0.624723345230193,0.143109350127649,85.353157403104,-4.365356593912,3.54274711742939e-05,0.00293273034814702,"Significant","DOWN"
"1702","FABP3",0.499723048093235,0.105984471289169,86.5268738240914,4.71505912153666,9.18035786409331e-06,0.0010132819992493,"Significant","UP"
"1703","FABP4",-0.115549837940463,0.165100047695981,83.5740581018606,-0.699877677523382,0.48594731357424,0.800046260819243,"Not-Significant","NO"
"1704","FABP5",-0.0738850536773557,0.153061319280891,82.093187151734,-0.482715385078872,0.630582588805312,0.867969863938498,"Not-Significant","NO"
"1705","FABP6",-0.276060145721293,0.197664577296426,80.1238769132548,-1.39660909150809,0.166387920353561,0.55546515566047,"Not-Significant","NO"
"1706","FABP9",-0.266915495707062,0.163482353036231,79.5624689718596,-1.63268689708612,0.106486579759705,0.46622551321196,"Not-Significant","NO"
"1707","FADD",0.0755542957306705,0.197216936730066,82.2308866681754,0.38310247072787,0.702632368445806,0.906169982479523,"Not-Significant","NO"
"1708","FAF2",0.922688629746154,0.284130590342882,87.5647181240384,3.24741038489617,0.00165163974107139,0.0583359156546415,"Not-Significant","NO"
"1709","FAM104B",0.210741784576855,0.164996790202365,73.3970952619342,1.277247783538,0.205540421696179,0.603773555305285,"Not-Significant","NO"
"1710","FAM111B",0.143172889150611,0.23075136465468,78.8965506709729,0.620463889194627,0.536740622711205,0.823186731255343,"Not-Significant","NO"
"1711","FAM114A1",-0.113561459227211,0.0841264376915518,80.5625566741657,-1.3498902645038,0.18083188043581,0.573989845001632,"Not-Significant","NO"
"1712","FAM114A2",0.16690347677127,0.132405437239065,79.2876216272049,1.26054851108506,0.211168594238351,0.606940676151748,"Not-Significant","NO"
"1713","FAM120B",0.150703558137271,0.161088049039143,81.3119819449526,0.935535311503162,0.352282674438649,0.712914669892799,"Not-Significant","NO"
"1714","FAM120C",-0.246582112389817,0.32460736055193,81.4598280009167,-0.759631919530577,0.449667422348919,0.781392354445188,"Not-Significant","NO"
"1715","FAM131B",0.144783589459267,0.293458231734526,244.999999992582,0.493370346449316,0.622192880480426,0.862602806756703,"Not-Significant","NO"
